positionid,attack,defense,money,rarity,attack_percentile,defense_percentile,money_percentile,total_score_rank
5750,11,28,15,rare,0.36005,0.90505,0.49505,2258.0
5751,11,29,15,rare,0.36005,0.92005,0.49505,1915.0
5752,11,30,16,rare,0.36005,0.93505,0.60505,558.0
5753,11,31,16,rare,0.36005,0.94505,0.60505,458.0
5754,11,32,16,rare,0.36005,0.95505,0.60505,358.0
5755,11,33,16,rare,0.36005,0.96505,0.60505,258.0
5756,11,34,16,rare,0.36005,0.97505,0.60505,158.0
5757,11,35,16,legendary,0.36005,0.99005,0.60505,58.0
5758,11,11,16,normal,0.36005,0.48005,0.60505,6286.0
5759,11,11,16,normal,0.36005,0.48005,0.60505,6287.0
5760,11,11,16,normal,0.36005,0.48005,0.60505,6288.0
5761,11,11,16,normal,0.36005,0.48005,0.60505,6289.0
5762,11,11,17,normal,0.36005,0.48005,0.71505,4886.0
5763,11,11,17,normal,0.36005,0.48005,0.71505,4887.0
5764,11,11,17,normal,0.36005,0.48005,0.71505,4888.0
5765,11,11,17,normal,0.36005,0.48005,0.71505,4889.0
5766,11,1,17,normal,0.36005,0.10005,0.71505,8258.0
5767,12,1,17,normal,0.72505,0.10005,0.71505,5558.0
5768,13,1,17,normal,0.73505,0.10005,0.71505,5216.0
5769,14,1,17,normal,0.74505,0.10005,0.71505,4458.0
5770,15,1,17,good,0.75505,0.10005,0.71505,4316.0
5771,16,1,17,good,0.77005,0.10005,0.71505,4158.0
5772,17,1,18,good,0.79505,0.10005,0.82505,3216.0
5773,18,1,18,good,0.82005,0.10005,0.82505,2658.0
5774,19,1,18,good,0.84005,0.10005,0.82505,2158.0
5775,20,1,18,good,0.86005,0.10005,0.82505,1715.0
5776,21,1,18,good,0.88005,0.10005,0.82505,1415.0
5777,22,1,18,good,0.90005,0.10005,0.82505,1116.0
5778,23,1,18,good,0.92505,0.10005,0.82505,858.0
5779,24,1,18,good,0.95005,0.10005,0.82505,758.0
5780,25,1,18,good,0.97005,0.10005,0.82505,658.0
5781,11,1,18,good,0.36005,0.10005,0.82505,7458.0
5782,17,1,11,good,0.79505,0.10005,0.05505,9558.0
5783,23,1,12,good,0.92505,0.10005,0.16505,8158.0
5784,29,1,13,good,0.98505,0.10005,0.27505,6958.0
5785,35,1,14,legendary,0.99505,0.10005,0.38505,5958.0
5786,11,11,15,normal,0.36005,0.48005,0.49505,7158.0
5787,11,11,16,normal,0.36005,0.48005,0.60505,6290.0
5788,11,11,17,normal,0.36005,0.48005,0.71505,4890.0
5789,11,11,18,good,0.36005,0.48005,0.82505,3758.0
5790,11,11,19,good,0.36005,0.48005,0.88505,3058.0
5791,11,11,20,good,0.36005,0.48005,0.89505,2858.0
5792,11,11,21,good,0.36005,0.48005,0.90505,2558.0
5793,11,11,22,good,0.36005,0.48005,0.91505,2358.0
5794,11,11,23,good,0.36005,0.48005,0.92505,2058.0
5795,11,11,24,good,0.36005,0.48005,0.93505,1916.0
5796,11,11,25,good,0.36005,0.48005,0.94505,1716.0
5797,11,11,26,good,0.36005,0.48005,0.95505,1558.0
5798,11,11,27,good,0.36005,0.48005,0.96505,1416.0
5799,11,11,28,good,0.36005,0.48005,0.97505,1258.0
5800,11,11,29,good,0.36005,0.48005,0.98505,1117.0
5801,11,11,30,legendary,0.36005,0.48005,0.99505,959.0
5802,11,11,11,bad,0.36005,0.48005,0.05505,9833.0
5803,11,11,11,bad,0.36005,0.48005,0.05505,9834.0
5804,11,11,11,bad,0.36005,0.48005,0.05505,9835.0
5805,11,11,11,bad,0.36005,0.48005,0.05505,9836.0
5806,16,11,11,good,0.77005,0.48005,0.05505,7359.0
5807,17,11,11,good,0.79505,0.48005,0.05505,7259.0
5808,18,11,11,good,0.82005,0.48005,0.05505,7059.0
5809,19,11,11,good,0.84005,0.48005,0.05505,6859.0
5810,20,11,11,good,0.86005,0.48005,0.05505,6759.0
5811,21,11,11,good,0.88005,0.48005,0.05505,6559.0
5812,22,11,12,good,0.90005,0.48005,0.16505,5359.0
5813,23,11,12,good,0.92505,0.48005,0.16505,4317.0
5814,24,11,12,good,0.95005,0.48005,0.16505,4059.0
5815,25,11,12,good,0.97005,0.48005,0.16505,3959.0
5816,11,11,12,bad,0.36005,0.48005,0.16505,9249.0
5817,11,11,12,bad,0.36005,0.48005,0.16505,9250.0
5818,11,11,12,bad,0.36005,0.48005,0.16505,9251.0
5819,11,11,12,bad,0.36005,0.48005,0.16505,9252.0
5820,11,11,12,bad,0.36005,0.48005,0.16505,9253.0
5821,11,11,12,bad,0.36005,0.48005,0.16505,9254.0
5822,11,11,13,bad,0.36005,0.48005,0.27505,8649.0
5823,11,11,13,bad,0.36005,0.48005,0.27505,8650.0
5824,11,17,13,rare,0.36005,0.78005,0.27505,6659.0
5825,11,23,13,rare,0.36005,0.85005,0.27505,5859.0
5826,11,29,13,rare,0.36005,0.92005,0.27505,4559.0
5827,11,35,13,legendary,0.36005,0.99005,0.27505,3859.0
5828,11,11,13,bad,0.36005,0.48005,0.27505,8651.0
5829,11,11,13,bad,0.36005,0.48005,0.27505,8652.0
5830,11,11,13,bad,0.36005,0.48005,0.27505,8653.0
5831,11,11,13,bad,0.36005,0.48005,0.27505,8654.0
5832,11,11,14,normal,0.36005,0.48005,0.38505,7849.0
5833,11,11,14,normal,0.36005,0.48005,0.38505,7850.0
5834,11,11,14,normal,0.36005,0.48005,0.38505,7851.0
5835,11,11,14,normal,0.36005,0.48005,0.38505,7852.0
5836,11,11,14,normal,0.36005,0.48005,0.38505,7853.0
5837,11,11,14,normal,0.36005,0.48005,0.38505,7854.0
5838,11,16,14,rare,0.36005,0.76505,0.38505,5759.0
5839,11,17,14,rare,0.36005,0.78005,0.38505,5659.0
5840,11,18,14,rare,0.36005,0.79505,0.38505,5459.0
5841,11,19,14,rare,0.36005,0.80505,0.38505,5217.0
5842,11,20,15,rare,0.36005,0.81505,0.49505,3659.0
5843,11,21,15,rare,0.36005,0.82505,0.49505,3559.0
5844,11,22,15,rare,0.36005,0.83505,0.49505,3459.0
5845,11,23,15,rare,0.36005,0.85005,0.49505,3359.0
5846,11,24,15,rare,0.36005,0.86505,0.49505,3217.0
5847,11,25,15,rare,0.36005,0.87505,0.49505,2959.0
5848,11,26,15,rare,0.36005,0.88505,0.49505,2759.0
5849,11,27,15,rare,0.36005,0.89505,0.49505,2459.0
5850,11,28,15,rare,0.36005,0.90505,0.49505,2259.0
5851,11,29,15,rare,0.36005,0.92005,0.49505,1917.0
5852,11,30,16,rare,0.36005,0.93505,0.60505,559.0
5853,11,31,16,rare,0.36005,0.94505,0.60505,459.0
5854,11,32,16,rare,0.36005,0.95505,0.60505,359.0
5855,11,33,16,rare,0.36005,0.96505,0.60505,259.0
5856,11,34,16,rare,0.36005,0.97505,0.60505,159.0
5857,11,35,16,legendary,0.36005,0.99005,0.60505,59.0
5858,11,11,16,normal,0.36005,0.48005,0.60505,6291.0
5859,11,11,16,normal,0.36005,0.48005,0.60505,6292.0
5860,11,11,16,normal,0.36005,0.48005,0.60505,6293.0
5861,11,11,16,normal,0.36005,0.48005,0.60505,6294.0
5862,11,11,17,normal,0.36005,0.48005,0.71505,4891.0
5863,11,11,17,normal,0.36005,0.48005,0.71505,4892.0
5864,11,11,17,normal,0.36005,0.48005,0.71505,4893.0
5865,11,11,17,normal,0.36005,0.48005,0.71505,4894.0
5866,11,1,17,normal,0.36005,0.10005,0.71505,8259.0
5867,12,1,17,normal,0.72505,0.10005,0.71505,5559.0
5868,13,1,17,normal,0.73505,0.10005,0.71505,5218.0
5869,14,1,17,normal,0.74505,0.10005,0.71505,4459.0
5870,15,1,17,good,0.75505,0.10005,0.71505,4318.0
5871,16,1,17,good,0.77005,0.10005,0.71505,4159.0
5872,17,1,18,good,0.79505,0.10005,0.82505,3218.0
5873,18,1,18,good,0.82005,0.10005,0.82505,2659.0
5874,19,1,18,good,0.84005,0.10005,0.82505,2159.0
5875,20,1,18,good,0.86005,0.10005,0.82505,1717.0
5876,21,1,18,good,0.88005,0.10005,0.82505,1417.0
5877,22,1,18,good,0.90005,0.10005,0.82505,1118.0
5878,23,1,18,good,0.92505,0.10005,0.82505,859.0
5879,24,1,18,good,0.95005,0.10005,0.82505,759.0
5880,25,1,18,good,0.97005,0.10005,0.82505,659.0
5881,11,1,18,good,0.36005,0.10005,0.82505,7459.0
5882,17,1,11,good,0.79505,0.10005,0.05505,9559.0
5883,23,1,12,good,0.92505,0.10005,0.16505,8159.0
5884,29,1,13,good,0.98505,0.10005,0.27505,6959.0
5885,35,1,14,legendary,0.99505,0.10005,0.38505,5959.0
5886,11,11,15,normal,0.36005,0.48005,0.49505,7159.0
5887,11,11,16,normal,0.36005,0.48005,0.60505,6295.0
5888,11,11,17,normal,0.36005,0.48005,0.71505,4895.0
5889,11,11,18,good,0.36005,0.48005,0.82505,3759.0
5890,11,11,19,good,0.36005,0.48005,0.88505,3059.0
5891,11,11,20,good,0.36005,0.48005,0.89505,2859.0
5892,11,11,21,good,0.36005,0.48005,0.90505,2559.0
5893,11,11,22,good,0.36005,0.48005,0.91505,2359.0
5894,11,11,23,good,0.36005,0.48005,0.92505,2059.0
5895,11,11,24,good,0.36005,0.48005,0.93505,1918.0
5896,11,11,25,good,0.36005,0.48005,0.94505,1718.0
5897,11,11,26,good,0.36005,0.48005,0.95505,1559.0
5898,11,11,27,good,0.36005,0.48005,0.96505,1418.0
5899,11,11,28,good,0.36005,0.48005,0.97505,1259.0
5900,11,11,29,good,0.36005,0.48005,0.98505,1119.0
5901,11,11,30,legendary,0.36005,0.48005,0.99505,960.0
5902,11,11,11,bad,0.36005,0.48005,0.05505,9837.0
5903,11,11,11,bad,0.36005,0.48005,0.05505,9838.0
5904,11,11,11,bad,0.36005,0.48005,0.05505,9839.0
5905,11,11,11,bad,0.36005,0.48005,0.05505,9840.0
5906,16,11,11,good,0.77005,0.48005,0.05505,7360.0
5907,17,11,11,good,0.79505,0.48005,0.05505,7260.0
5908,18,11,11,good,0.82005,0.48005,0.05505,7060.0
5909,19,11,11,good,0.84005,0.48005,0.05505,6860.0
5910,20,11,11,good,0.86005,0.48005,0.05505,6760.0
5911,21,11,11,good,0.88005,0.48005,0.05505,6560.0
5912,22,11,12,good,0.90005,0.48005,0.16505,5360.0
5913,23,11,12,good,0.92505,0.48005,0.16505,4319.0
5914,24,11,12,good,0.95005,0.48005,0.16505,4060.0
5915,25,11,12,good,0.97005,0.48005,0.16505,3960.0
5916,11,11,12,bad,0.36005,0.48005,0.16505,9255.0
5917,11,11,12,bad,0.36005,0.48005,0.16505,9256.0
5918,11,11,12,bad,0.36005,0.48005,0.16505,9257.0
5919,11,11,12,bad,0.36005,0.48005,0.16505,9258.0
5920,11,11,12,bad,0.36005,0.48005,0.16505,9259.0
5921,11,11,12,bad,0.36005,0.48005,0.16505,9260.0
5922,11,11,13,bad,0.36005,0.48005,0.27505,8655.0
5923,11,11,13,bad,0.36005,0.48005,0.27505,8656.0
5924,11,17,13,rare,0.36005,0.78005,0.27505,6660.0
5925,11,23,13,rare,0.36005,0.85005,0.27505,5860.0
5926,11,29,13,rare,0.36005,0.92005,0.27505,4560.0
5927,11,35,13,legendary,0.36005,0.99005,0.27505,3860.0
5928,11,11,13,bad,0.36005,0.48005,0.27505,8657.0
5929,11,11,13,bad,0.36005,0.48005,0.27505,8658.0
5930,11,11,13,bad,0.36005,0.48005,0.27505,8659.0
5931,11,11,13,bad,0.36005,0.48005,0.27505,8660.0
5932,11,11,14,normal,0.36005,0.48005,0.38505,7855.0
5933,11,11,14,normal,0.36005,0.48005,0.38505,7856.0
5934,11,11,14,normal,0.36005,0.48005,0.38505,7857.0
5935,11,11,14,normal,0.36005,0.48005,0.38505,7858.0
5936,11,11,14,normal,0.36005,0.48005,0.38505,7859.0
5937,11,11,14,normal,0.36005,0.48005,0.38505,7860.0
5938,11,16,14,rare,0.36005,0.76505,0.38505,5760.0
5939,11,17,14,rare,0.36005,0.78005,0.38505,5660.0
5940,11,18,14,rare,0.36005,0.79505,0.38505,5460.0
5941,11,19,14,rare,0.36005,0.80505,0.38505,5219.0
5942,11,20,15,rare,0.36005,0.81505,0.49505,3660.0
5943,11,21,15,rare,0.36005,0.82505,0.49505,3560.0
5944,11,22,15,rare,0.36005,0.83505,0.49505,3460.0
5945,11,23,15,rare,0.36005,0.85005,0.49505,3360.0
5946,11,24,15,rare,0.36005,0.86505,0.49505,3219.0
5947,11,25,15,rare,0.36005,0.87505,0.49505,2960.0
5948,11,26,15,rare,0.36005,0.88505,0.49505,2760.0
5949,11,27,15,rare,0.36005,0.89505,0.49505,2460.0
5950,11,28,15,rare,0.36005,0.90505,0.49505,2260.0
5951,11,29,15,rare,0.36005,0.92005,0.49505,1919.0
5952,11,30,16,rare,0.36005,0.93505,0.60505,560.0
5953,11,31,16,rare,0.36005,0.94505,0.60505,460.0
5954,11,32,16,rare,0.36005,0.95505,0.60505,360.0
5955,11,33,16,rare,0.36005,0.96505,0.60505,260.0
5956,11,34,16,rare,0.36005,0.97505,0.60505,160.0
5957,11,35,16,legendary,0.36005,0.99005,0.60505,60.0
5958,11,11,16,normal,0.36005,0.48005,0.60505,6296.0
5959,11,11,16,normal,0.36005,0.48005,0.60505,6297.0
5960,11,11,16,normal,0.36005,0.48005,0.60505,6298.0
5961,11,11,16,normal,0.36005,0.48005,0.60505,6299.0
5962,11,11,17,normal,0.36005,0.48005,0.71505,4896.0
5963,11,11,17,normal,0.36005,0.48005,0.71505,4897.0
5964,11,11,17,normal,0.36005,0.48005,0.71505,4898.0
5965,11,11,17,normal,0.36005,0.48005,0.71505,4899.0
5966,11,1,17,normal,0.36005,0.10005,0.71505,8260.0
5967,12,1,17,normal,0.72505,0.10005,0.71505,5560.0
5968,13,1,17,normal,0.73505,0.10005,0.71505,5220.0
5969,14,1,17,normal,0.74505,0.10005,0.71505,4460.0
5970,15,1,17,good,0.75505,0.10005,0.71505,4320.0
5971,16,1,17,good,0.77005,0.10005,0.71505,4160.0
5972,17,1,18,good,0.79505,0.10005,0.82505,3220.0
5973,18,1,18,good,0.82005,0.10005,0.82505,2660.0
5974,19,1,18,good,0.84005,0.10005,0.82505,2160.0
5975,20,1,18,good,0.86005,0.10005,0.82505,1719.0
5976,21,1,18,good,0.88005,0.10005,0.82505,1419.0
5977,22,1,18,good,0.90005,0.10005,0.82505,1120.0
5978,23,1,18,good,0.92505,0.10005,0.82505,860.0
5979,24,1,18,good,0.95005,0.10005,0.82505,760.0
5980,25,1,18,good,0.97005,0.10005,0.82505,660.0
5981,11,1,18,good,0.36005,0.10005,0.82505,7460.0
5982,17,1,11,good,0.79505,0.10005,0.05505,9560.0
5983,23,1,12,good,0.92505,0.10005,0.16505,8160.0
5984,29,1,13,good,0.98505,0.10005,0.27505,6960.0
5985,35,1,14,legendary,0.99505,0.10005,0.38505,5960.0
5986,11,11,15,normal,0.36005,0.48005,0.49505,7160.0
5987,11,11,16,normal,0.36005,0.48005,0.60505,6300.0
5988,11,11,17,normal,0.36005,0.48005,0.71505,4900.0
5989,11,11,18,good,0.36005,0.48005,0.82505,3760.0
5990,11,11,19,good,0.36005,0.48005,0.88505,3060.0
5991,11,11,20,good,0.36005,0.48005,0.89505,2860.0
5992,11,11,21,good,0.36005,0.48005,0.90505,2560.0
5993,11,11,22,good,0.36005,0.48005,0.91505,2360.0
5994,11,11,23,good,0.36005,0.48005,0.92505,2060.0
5995,11,11,24,good,0.36005,0.48005,0.93505,1920.0
5996,11,11,25,good,0.36005,0.48005,0.94505,1720.0
5997,11,11,26,good,0.36005,0.48005,0.95505,1560.0
5998,11,11,27,good,0.36005,0.48005,0.96505,1420.0
5999,11,11,28,good,0.36005,0.48005,0.97505,1260.0
6000,11,11,29,good,0.36005,0.48005,0.98505,1121.0
6001,11,11,30,legendary,0.36005,0.48005,0.99505,961.0
6002,11,11,11,bad,0.36005,0.48005,0.05505,9841.0
6003,11,11,11,bad,0.36005,0.48005,0.05505,9842.0
6004,11,11,11,bad,0.36005,0.48005,0.05505,9843.0
6005,11,11,11,bad,0.36005,0.48005,0.05505,9844.0
6006,16,11,11,good,0.77005,0.48005,0.05505,7361.0
6007,17,11,11,good,0.79505,0.48005,0.05505,7261.0
6008,18,11,11,good,0.82005,0.48005,0.05505,7061.0
6009,19,11,11,good,0.84005,0.48005,0.05505,6861.0
6010,20,11,11,good,0.86005,0.48005,0.05505,6761.0
6011,21,11,11,good,0.88005,0.48005,0.05505,6561.0
6012,22,11,12,good,0.90005,0.48005,0.16505,5361.0
6013,23,11,12,good,0.92505,0.48005,0.16505,4321.0
6014,24,11,12,good,0.95005,0.48005,0.16505,4061.0
6015,25,11,12,good,0.97005,0.48005,0.16505,3961.0
6016,11,11,12,bad,0.36005,0.48005,0.16505,9261.0
6017,11,11,12,bad,0.36005,0.48005,0.16505,9262.0
6018,11,11,12,bad,0.36005,0.48005,0.16505,9263.0
6019,11,11,12,bad,0.36005,0.48005,0.16505,9264.0
6020,11,11,12,bad,0.36005,0.48005,0.16505,9265.0
6021,11,11,12,bad,0.36005,0.48005,0.16505,9266.0
6022,11,11,13,bad,0.36005,0.48005,0.27505,8661.0
6023,11,11,13,bad,0.36005,0.48005,0.27505,8662.0
6024,11,17,13,rare,0.36005,0.78005,0.27505,6661.0
6025,11,23,13,rare,0.36005,0.85005,0.27505,5861.0
6026,11,29,13,rare,0.36005,0.92005,0.27505,4561.0
6027,11,35,13,legendary,0.36005,0.99005,0.27505,3861.0
6028,11,11,13,bad,0.36005,0.48005,0.27505,8663.0
6029,11,11,13,bad,0.36005,0.48005,0.27505,8664.0
6030,11,11,13,bad,0.36005,0.48005,0.27505,8665.0
6031,11,11,13,bad,0.36005,0.48005,0.27505,8666.0
6032,11,11,14,normal,0.36005,0.48005,0.38505,7861.0
6033,11,11,14,normal,0.36005,0.48005,0.38505,7862.0
6034,11,11,14,normal,0.36005,0.48005,0.38505,7863.0
6035,11,11,14,normal,0.36005,0.48005,0.38505,7864.0
6036,11,11,14,normal,0.36005,0.48005,0.38505,7865.0
6037,11,11,14,normal,0.36005,0.48005,0.38505,7866.0
6038,11,16,14,rare,0.36005,0.76505,0.38505,5761.0
6039,11,17,14,rare,0.36005,0.78005,0.38505,5661.0
6040,11,18,14,rare,0.36005,0.79505,0.38505,5461.0
6041,11,19,14,rare,0.36005,0.80505,0.38505,5221.0
6042,11,20,15,rare,0.36005,0.81505,0.49505,3661.0
6043,11,21,15,rare,0.36005,0.82505,0.49505,3561.0
6044,11,22,15,rare,0.36005,0.83505,0.49505,3461.0
6045,11,23,15,rare,0.36005,0.85005,0.49505,3361.0
6046,11,24,15,rare,0.36005,0.86505,0.49505,3221.0
6047,11,25,15,rare,0.36005,0.87505,0.49505,2961.0
6048,11,26,15,rare,0.36005,0.88505,0.49505,2761.0
6049,11,27,15,rare,0.36005,0.89505,0.49505,2461.0
6050,11,28,15,rare,0.36005,0.90505,0.49505,2261.0
6051,11,29,15,rare,0.36005,0.92005,0.49505,1921.0
6052,11,30,16,rare,0.36005,0.93505,0.60505,561.0
6053,11,31,16,rare,0.36005,0.94505,0.60505,461.0
6054,11,32,16,rare,0.36005,0.95505,0.60505,361.0
6055,11,33,16,rare,0.36005,0.96505,0.60505,261.0
6056,11,34,16,rare,0.36005,0.97505,0.60505,161.0
6057,11,35,16,legendary,0.36005,0.99005,0.60505,61.0
6058,11,11,16,normal,0.36005,0.48005,0.60505,6301.0
6059,11,11,16,normal,0.36005,0.48005,0.60505,6302.0
6060,11,11,16,normal,0.36005,0.48005,0.60505,6303.0
6061,11,11,16,normal,0.36005,0.48005,0.60505,6304.0
6062,11,11,17,normal,0.36005,0.48005,0.71505,4901.0
6063,11,11,17,normal,0.36005,0.48005,0.71505,4902.0
6064,11,11,17,normal,0.36005,0.48005,0.71505,4903.0
6065,11,11,17,normal,0.36005,0.48005,0.71505,4904.0
6066,11,1,17,normal,0.36005,0.10005,0.71505,8261.0
6067,12,1,17,normal,0.72505,0.10005,0.71505,5561.0
6068,13,1,17,normal,0.73505,0.10005,0.71505,5222.0
6069,14,1,17,normal,0.74505,0.10005,0.71505,4461.0
6070,15,1,17,good,0.75505,0.10005,0.71505,4322.0
6071,16,1,17,good,0.77005,0.10005,0.71505,4161.0
6072,17,1,18,good,0.79505,0.10005,0.82505,3222.0
6073,18,1,18,good,0.82005,0.10005,0.82505,2661.0
6074,19,1,18,good,0.84005,0.10005,0.82505,2161.0
6075,20,1,18,good,0.86005,0.10005,0.82505,1721.0
6076,21,1,18,good,0.88005,0.10005,0.82505,1421.0
6077,22,1,18,good,0.90005,0.10005,0.82505,1122.0
6078,23,1,18,good,0.92505,0.10005,0.82505,861.0
6079,24,1,18,good,0.95005,0.10005,0.82505,761.0
6080,25,1,18,good,0.97005,0.10005,0.82505,661.0
6081,11,1,18,good,0.36005,0.10005,0.82505,7461.0
6082,17,1,11,good,0.79505,0.10005,0.05505,9561.0
6083,23,1,12,good,0.92505,0.10005,0.16505,8161.0
6084,29,1,13,good,0.98505,0.10005,0.27505,6961.0
6085,35,1,14,legendary,0.99505,0.10005,0.38505,5961.0
6086,11,11,15,normal,0.36005,0.48005,0.49505,7161.0
6087,11,11,16,normal,0.36005,0.48005,0.60505,6305.0
6088,11,11,17,normal,0.36005,0.48005,0.71505,4905.0
6089,11,11,18,good,0.36005,0.48005,0.82505,3761.0
6090,11,11,19,good,0.36005,0.48005,0.88505,3061.0
6091,11,11,20,good,0.36005,0.48005,0.89505,2861.0
6092,11,11,21,good,0.36005,0.48005,0.90505,2561.0
6093,11,11,22,good,0.36005,0.48005,0.91505,2361.0
6094,11,11,23,good,0.36005,0.48005,0.92505,2061.0
6095,11,11,24,good,0.36005,0.48005,0.93505,1922.0
6096,11,11,25,good,0.36005,0.48005,0.94505,1722.0
6097,11,11,26,good,0.36005,0.48005,0.95505,1561.0
6098,11,11,27,good,0.36005,0.48005,0.96505,1422.0
6099,11,11,28,good,0.36005,0.48005,0.97505,1261.0
6100,11,11,29,good,0.36005,0.48005,0.98505,1123.0
6101,11,11,30,legendary,0.36005,0.48005,0.99505,962.0
6102,11,11,11,bad,0.36005,0.48005,0.05505,9845.0
6103,11,11,11,bad,0.36005,0.48005,0.05505,9846.0
6104,11,11,11,bad,0.36005,0.48005,0.05505,9847.0
6105,11,11,11,bad,0.36005,0.48005,0.05505,9848.0
6106,16,11,11,good,0.77005,0.48005,0.05505,7362.0
6107,17,11,11,good,0.79505,0.48005,0.05505,7262.0
6108,18,11,11,good,0.82005,0.48005,0.05505,7062.0
6109,19,11,11,good,0.84005,0.48005,0.05505,6862.0
6110,20,11,11,good,0.86005,0.48005,0.05505,6762.0
6111,21,11,11,good,0.88005,0.48005,0.05505,6562.0
6112,22,11,12,good,0.90005,0.48005,0.16505,5362.0
6113,23,11,12,good,0.92505,0.48005,0.16505,4323.0
6114,24,11,12,good,0.95005,0.48005,0.16505,4062.0
6115,25,11,12,good,0.97005,0.48005,0.16505,3962.0
6116,11,11,12,bad,0.36005,0.48005,0.16505,9267.0
6117,11,11,12,bad,0.36005,0.48005,0.16505,9268.0
6118,11,11,12,bad,0.36005,0.48005,0.16505,9269.0
6119,11,11,12,bad,0.36005,0.48005,0.16505,9270.0
6120,11,11,12,bad,0.36005,0.48005,0.16505,9271.0
6121,11,11,12,bad,0.36005,0.48005,0.16505,9272.0
6122,11,11,13,bad,0.36005,0.48005,0.27505,8667.0
6123,11,11,13,bad,0.36005,0.48005,0.27505,8668.0
6124,11,17,13,rare,0.36005,0.78005,0.27505,6662.0
6125,11,23,13,rare,0.36005,0.85005,0.27505,5862.0
6126,11,29,13,rare,0.36005,0.92005,0.27505,4562.0
6127,11,35,13,legendary,0.36005,0.99005,0.27505,3862.0
6128,11,11,13,bad,0.36005,0.48005,0.27505,8669.0
6129,11,11,13,bad,0.36005,0.48005,0.27505,8670.0
6130,11,11,13,bad,0.36005,0.48005,0.27505,8671.0
6131,11,11,13,bad,0.36005,0.48005,0.27505,8672.0
6132,11,11,14,normal,0.36005,0.48005,0.38505,7867.0
6133,11,11,14,normal,0.36005,0.48005,0.38505,7868.0
6134,11,11,14,normal,0.36005,0.48005,0.38505,7869.0
6135,11,11,14,normal,0.36005,0.48005,0.38505,7870.0
6136,11,11,14,normal,0.36005,0.48005,0.38505,7871.0
6137,11,11,14,normal,0.36005,0.48005,0.38505,7872.0
6138,11,16,14,rare,0.36005,0.76505,0.38505,5762.0
6139,11,17,14,rare,0.36005,0.78005,0.38505,5662.0
6140,11,18,14,rare,0.36005,0.79505,0.38505,5462.0
6141,11,19,14,rare,0.36005,0.80505,0.38505,5223.0
6142,11,20,15,rare,0.36005,0.81505,0.49505,3662.0
6143,11,21,15,rare,0.36005,0.82505,0.49505,3562.0
6144,11,22,15,rare,0.36005,0.83505,0.49505,3462.0
6145,11,23,15,rare,0.36005,0.85005,0.49505,3362.0
6146,11,24,15,rare,0.36005,0.86505,0.49505,3223.0
6147,11,25,15,rare,0.36005,0.87505,0.49505,2962.0
6148,11,26,15,rare,0.36005,0.88505,0.49505,2762.0
6149,11,27,15,rare,0.36005,0.89505,0.49505,2462.0
6150,11,28,15,rare,0.36005,0.90505,0.49505,2262.0
6151,11,29,15,rare,0.36005,0.92005,0.49505,1923.0
6152,11,30,16,rare,0.36005,0.93505,0.60505,562.0
6153,11,31,16,rare,0.36005,0.94505,0.60505,462.0
6154,11,32,16,rare,0.36005,0.95505,0.60505,362.0
6155,11,33,16,rare,0.36005,0.96505,0.60505,262.0
6156,11,34,16,rare,0.36005,0.97505,0.60505,162.0
6157,11,35,16,legendary,0.36005,0.99005,0.60505,62.0
6158,11,11,16,normal,0.36005,0.48005,0.60505,6306.0
6159,11,11,16,normal,0.36005,0.48005,0.60505,6307.0
6160,11,11,16,normal,0.36005,0.48005,0.60505,6308.0
6161,11,11,16,normal,0.36005,0.48005,0.60505,6309.0
6162,11,11,17,normal,0.36005,0.48005,0.71505,4906.0
6163,11,11,17,normal,0.36005,0.48005,0.71505,4907.0
6164,11,11,17,normal,0.36005,0.48005,0.71505,4908.0
6165,11,11,17,normal,0.36005,0.48005,0.71505,4909.0
6166,11,1,17,normal,0.36005,0.10005,0.71505,8262.0
6167,12,1,17,normal,0.72505,0.10005,0.71505,5562.0
6168,13,1,17,normal,0.73505,0.10005,0.71505,5224.0
6169,14,1,17,normal,0.74505,0.10005,0.71505,4462.0
6170,15,1,17,good,0.75505,0.10005,0.71505,4324.0
6171,16,1,17,good,0.77005,0.10005,0.71505,4162.0
6172,17,1,18,good,0.79505,0.10005,0.82505,3224.0
6173,18,1,18,good,0.82005,0.10005,0.82505,2662.0
6174,19,1,18,good,0.84005,0.10005,0.82505,2162.0
6175,20,1,18,good,0.86005,0.10005,0.82505,1723.0
6176,21,1,18,good,0.88005,0.10005,0.82505,1423.0
6177,22,1,18,good,0.90005,0.10005,0.82505,1124.0
6178,23,1,18,good,0.92505,0.10005,0.82505,862.0
6179,24,1,18,good,0.95005,0.10005,0.82505,762.0
6180,25,1,18,good,0.97005,0.10005,0.82505,662.0
6181,11,1,18,good,0.36005,0.10005,0.82505,7462.0
6182,17,1,11,good,0.79505,0.10005,0.05505,9562.0
6183,23,1,12,good,0.92505,0.10005,0.16505,8162.0
6184,29,1,13,good,0.98505,0.10005,0.27505,6962.0
6185,35,1,14,legendary,0.99505,0.10005,0.38505,5962.0
6186,11,11,15,normal,0.36005,0.48005,0.49505,7162.0
6187,11,11,16,normal,0.36005,0.48005,0.60505,6310.0
6188,11,11,17,normal,0.36005,0.48005,0.71505,4910.0
6189,11,11,18,good,0.36005,0.48005,0.82505,3762.0
6190,11,11,19,good,0.36005,0.48005,0.88505,3062.0
6191,11,11,20,good,0.36005,0.48005,0.89505,2862.0
