,positionid,attack,defense,money,rarity,attack_percentile,defense_percentile,money_percentile,total_score_rank
4285,4285,35,1,14,legendary,0.99505,0.10005,0.38505,5943.0
4385,4385,35,1,14,legendary,0.99505,0.10005,0.38505,5944.0
4485,4485,35,1,14,legendary,0.99505,0.10005,0.38505,5945.0
4585,4585,35,1,14,legendary,0.99505,0.10005,0.38505,5946.0
4685,4685,35,1,14,legendary,0.99505,0.10005,0.38505,5947.0
4785,4785,35,1,14,legendary,0.99505,0.10005,0.38505,5948.0
4885,4885,35,1,14,legendary,0.99505,0.10005,0.38505,5949.0
4985,4985,35,1,14,legendary,0.99505,0.10005,0.38505,5950.0
5085,5085,35,1,14,legendary,0.99505,0.10005,0.38505,5951.0
5185,5185,35,1,14,legendary,0.99505,0.10005,0.38505,5952.0
5285,5285,35,1,14,legendary,0.99505,0.10005,0.38505,5953.0
5385,5385,35,1,14,legendary,0.99505,0.10005,0.38505,5954.0
5485,5485,35,1,14,legendary,0.99505,0.10005,0.38505,5955.0
5585,5585,35,1,14,legendary,0.99505,0.10005,0.38505,5956.0
5685,5685,35,1,14,legendary,0.99505,0.10005,0.38505,5957.0
5785,5785,35,1,14,legendary,0.99505,0.10005,0.38505,5958.0
5885,5885,35,1,14,legendary,0.99505,0.10005,0.38505,5959.0
5985,5985,35,1,14,legendary,0.99505,0.10005,0.38505,5960.0
6085,6085,35,1,14,legendary,0.99505,0.10005,0.38505,5961.0
6185,6185,35,1,14,legendary,0.99505,0.10005,0.38505,5962.0
6285,6285,35,1,14,legendary,0.99505,0.10005,0.38505,5963.0
6385,6385,35,1,14,legendary,0.99505,0.10005,0.38505,5964.0
6485,6485,35,1,14,legendary,0.99505,0.10005,0.38505,5965.0
6585,6585,35,1,14,legendary,0.99505,0.10005,0.38505,5966.0
6685,6685,35,1,14,legendary,0.99505,0.10005,0.38505,5967.0
6785,6785,35,1,14,legendary,0.99505,0.10005,0.38505,5968.0
6885,6885,35,1,14,legendary,0.99505,0.10005,0.38505,5969.0
6985,6985,35,1,14,legendary,0.99505,0.10005,0.38505,5970.0
7085,7085,35,1,14,legendary,0.99505,0.10005,0.38505,5971.0
7185,7185,35,1,14,legendary,0.99505,0.10005,0.38505,5972.0
7285,7285,35,1,14,legendary,0.99505,0.10005,0.38505,5973.0
7385,7385,35,1,14,legendary,0.99505,0.10005,0.38505,5974.0
7485,7485,35,1,14,legendary,0.99505,0.10005,0.38505,5975.0
7585,7585,35,1,14,legendary,0.99505,0.10005,0.38505,5976.0
7685,7685,35,1,14,legendary,0.99505,0.10005,0.38505,5977.0
7785,7785,35,1,14,legendary,0.99505,0.10005,0.38505,5978.0
7885,7885,35,1,14,legendary,0.99505,0.10005,0.38505,5979.0
7985,7985,35,1,14,legendary,0.99505,0.10005,0.38505,5980.0
8085,8085,35,1,14,legendary,0.99505,0.10005,0.38505,5981.0
8185,8185,35,1,14,legendary,0.99505,0.10005,0.38505,5982.0
8285,8285,35,1,14,legendary,0.99505,0.10005,0.38505,5983.0
8385,8385,35,1,14,legendary,0.99505,0.10005,0.38505,5984.0
8485,8485,35,1,14,legendary,0.99505,0.10005,0.38505,5985.0
8585,8585,35,1,14,legendary,0.99505,0.10005,0.38505,5986.0
8685,8685,35,1,14,legendary,0.99505,0.10005,0.38505,5987.0
8785,8785,35,1,14,legendary,0.99505,0.10005,0.38505,5988.0
8885,8885,35,1,14,legendary,0.99505,0.10005,0.38505,5989.0
8985,8985,35,1,14,legendary,0.99505,0.10005,0.38505,5990.0
9085,9085,35,1,14,legendary,0.99505,0.10005,0.38505,5991.0
9185,9185,35,1,14,legendary,0.99505,0.10005,0.38505,5992.0
9285,9285,35,1,14,legendary,0.99505,0.10005,0.38505,5993.0
9385,9385,35,1,14,legendary,0.99505,0.10005,0.38505,5994.0
9485,9485,35,1,14,legendary,0.99505,0.10005,0.38505,5995.0
9585,9585,35,1,14,legendary,0.99505,0.10005,0.38505,5996.0
9685,9685,35,1,14,legendary,0.99505,0.10005,0.38505,5997.0
9785,9785,35,1,14,legendary,0.99505,0.10005,0.38505,5998.0
9885,9885,35,1,14,legendary,0.99505,0.10005,0.38505,5999.0
9985,9985,35,1,14,legendary,0.99505,0.10005,0.38505,6000.0
58,58,11,11,16,normal,0.36005,0.48005,0.60505,6001.0
59,59,11,11,16,normal,0.36005,0.48005,0.60505,6002.0
60,60,11,11,16,normal,0.36005,0.48005,0.60505,6003.0
61,61,11,11,16,normal,0.36005,0.48005,0.60505,6004.0
87,87,11,11,16,normal,0.36005,0.48005,0.60505,6005.0
158,158,11,11,16,normal,0.36005,0.48005,0.60505,6006.0
159,159,11,11,16,normal,0.36005,0.48005,0.60505,6007.0
160,160,11,11,16,normal,0.36005,0.48005,0.60505,6008.0
161,161,11,11,16,normal,0.36005,0.48005,0.60505,6009.0
187,187,11,11,16,normal,0.36005,0.48005,0.60505,6010.0
258,258,11,11,16,normal,0.36005,0.48005,0.60505,6011.0
259,259,11,11,16,normal,0.36005,0.48005,0.60505,6012.0
260,260,11,11,16,normal,0.36005,0.48005,0.60505,6013.0
261,261,11,11,16,normal,0.36005,0.48005,0.60505,6014.0
287,287,11,11,16,normal,0.36005,0.48005,0.60505,6015.0
358,358,11,11,16,normal,0.36005,0.48005,0.60505,6016.0
359,359,11,11,16,normal,0.36005,0.48005,0.60505,6017.0
360,360,11,11,16,normal,0.36005,0.48005,0.60505,6018.0
361,361,11,11,16,normal,0.36005,0.48005,0.60505,6019.0
387,387,11,11,16,normal,0.36005,0.48005,0.60505,6020.0
458,458,11,11,16,normal,0.36005,0.48005,0.60505,6021.0
459,459,11,11,16,normal,0.36005,0.48005,0.60505,6022.0
460,460,11,11,16,normal,0.36005,0.48005,0.60505,6023.0
461,461,11,11,16,normal,0.36005,0.48005,0.60505,6024.0
487,487,11,11,16,normal,0.36005,0.48005,0.60505,6025.0
558,558,11,11,16,normal,0.36005,0.48005,0.60505,6026.0
559,559,11,11,16,normal,0.36005,0.48005,0.60505,6027.0
560,560,11,11,16,normal,0.36005,0.48005,0.60505,6028.0
561,561,11,11,16,normal,0.36005,0.48005,0.60505,6029.0
587,587,11,11,16,normal,0.36005,0.48005,0.60505,6030.0
658,658,11,11,16,normal,0.36005,0.48005,0.60505,6031.0
659,659,11,11,16,normal,0.36005,0.48005,0.60505,6032.0
660,660,11,11,16,normal,0.36005,0.48005,0.60505,6033.0
661,661,11,11,16,normal,0.36005,0.48005,0.60505,6034.0
687,687,11,11,16,normal,0.36005,0.48005,0.60505,6035.0
758,758,11,11,16,normal,0.36005,0.48005,0.60505,6036.0
759,759,11,11,16,normal,0.36005,0.48005,0.60505,6037.0
760,760,11,11,16,normal,0.36005,0.48005,0.60505,6038.0
761,761,11,11,16,normal,0.36005,0.48005,0.60505,6039.0
787,787,11,11,16,normal,0.36005,0.48005,0.60505,6040.0
858,858,11,11,16,normal,0.36005,0.48005,0.60505,6041.0
859,859,11,11,16,normal,0.36005,0.48005,0.60505,6042.0
860,860,11,11,16,normal,0.36005,0.48005,0.60505,6043.0
861,861,11,11,16,normal,0.36005,0.48005,0.60505,6044.0
887,887,11,11,16,normal,0.36005,0.48005,0.60505,6045.0
958,958,11,11,16,normal,0.36005,0.48005,0.60505,6046.0
959,959,11,11,16,normal,0.36005,0.48005,0.60505,6047.0
960,960,11,11,16,normal,0.36005,0.48005,0.60505,6048.0
961,961,11,11,16,normal,0.36005,0.48005,0.60505,6049.0
987,987,11,11,16,normal,0.36005,0.48005,0.60505,6050.0
1058,1058,11,11,16,normal,0.36005,0.48005,0.60505,6051.0
1059,1059,11,11,16,normal,0.36005,0.48005,0.60505,6052.0
1060,1060,11,11,16,normal,0.36005,0.48005,0.60505,6053.0
1061,1061,11,11,16,normal,0.36005,0.48005,0.60505,6054.0
1087,1087,11,11,16,normal,0.36005,0.48005,0.60505,6055.0
1158,1158,11,11,16,normal,0.36005,0.48005,0.60505,6056.0
1159,1159,11,11,16,normal,0.36005,0.48005,0.60505,6057.0
1160,1160,11,11,16,normal,0.36005,0.48005,0.60505,6058.0
1161,1161,11,11,16,normal,0.36005,0.48005,0.60505,6059.0
1187,1187,11,11,16,normal,0.36005,0.48005,0.60505,6060.0
1258,1258,11,11,16,normal,0.36005,0.48005,0.60505,6061.0
1259,1259,11,11,16,normal,0.36005,0.48005,0.60505,6062.0
1260,1260,11,11,16,normal,0.36005,0.48005,0.60505,6063.0
1261,1261,11,11,16,normal,0.36005,0.48005,0.60505,6064.0
1287,1287,11,11,16,normal,0.36005,0.48005,0.60505,6065.0
1358,1358,11,11,16,normal,0.36005,0.48005,0.60505,6066.0
1359,1359,11,11,16,normal,0.36005,0.48005,0.60505,6067.0
1360,1360,11,11,16,normal,0.36005,0.48005,0.60505,6068.0
1361,1361,11,11,16,normal,0.36005,0.48005,0.60505,6069.0
1387,1387,11,11,16,normal,0.36005,0.48005,0.60505,6070.0
1458,1458,11,11,16,normal,0.36005,0.48005,0.60505,6071.0
1459,1459,11,11,16,normal,0.36005,0.48005,0.60505,6072.0
1460,1460,11,11,16,normal,0.36005,0.48005,0.60505,6073.0
1461,1461,11,11,16,normal,0.36005,0.48005,0.60505,6074.0
1487,1487,11,11,16,normal,0.36005,0.48005,0.60505,6075.0
1558,1558,11,11,16,normal,0.36005,0.48005,0.60505,6076.0
1559,1559,11,11,16,normal,0.36005,0.48005,0.60505,6077.0
1560,1560,11,11,16,normal,0.36005,0.48005,0.60505,6078.0
1561,1561,11,11,16,normal,0.36005,0.48005,0.60505,6079.0
1587,1587,11,11,16,normal,0.36005,0.48005,0.60505,6080.0
1658,1658,11,11,16,normal,0.36005,0.48005,0.60505,6081.0
1659,1659,11,11,16,normal,0.36005,0.48005,0.60505,6082.0
1660,1660,11,11,16,normal,0.36005,0.48005,0.60505,6083.0
1661,1661,11,11,16,normal,0.36005,0.48005,0.60505,6084.0
1687,1687,11,11,16,normal,0.36005,0.48005,0.60505,6085.0
1758,1758,11,11,16,normal,0.36005,0.48005,0.60505,6086.0
1759,1759,11,11,16,normal,0.36005,0.48005,0.60505,6087.0
1760,1760,11,11,16,normal,0.36005,0.48005,0.60505,6088.0
1761,1761,11,11,16,normal,0.36005,0.48005,0.60505,6089.0
1787,1787,11,11,16,normal,0.36005,0.48005,0.60505,6090.0
1858,1858,11,11,16,normal,0.36005,0.48005,0.60505,6091.0
1859,1859,11,11,16,normal,0.36005,0.48005,0.60505,6092.0
1860,1860,11,11,16,normal,0.36005,0.48005,0.60505,6093.0
1861,1861,11,11,16,normal,0.36005,0.48005,0.60505,6094.0
1887,1887,11,11,16,normal,0.36005,0.48005,0.60505,6095.0
1958,1958,11,11,16,normal,0.36005,0.48005,0.60505,6096.0
1959,1959,11,11,16,normal,0.36005,0.48005,0.60505,6097.0
1960,1960,11,11,16,normal,0.36005,0.48005,0.60505,6098.0
1961,1961,11,11,16,normal,0.36005,0.48005,0.60505,6099.0
1987,1987,11,11,16,normal,0.36005,0.48005,0.60505,6100.0
2058,2058,11,11,16,normal,0.36005,0.48005,0.60505,6101.0
2059,2059,11,11,16,normal,0.36005,0.48005,0.60505,6102.0
2060,2060,11,11,16,normal,0.36005,0.48005,0.60505,6103.0
2061,2061,11,11,16,normal,0.36005,0.48005,0.60505,6104.0
2087,2087,11,11,16,normal,0.36005,0.48005,0.60505,6105.0
2158,2158,11,11,16,normal,0.36005,0.48005,0.60505,6106.0
2159,2159,11,11,16,normal,0.36005,0.48005,0.60505,6107.0
2160,2160,11,11,16,normal,0.36005,0.48005,0.60505,6108.0
2161,2161,11,11,16,normal,0.36005,0.48005,0.60505,6109.0
2187,2187,11,11,16,normal,0.36005,0.48005,0.60505,6110.0
2258,2258,11,11,16,normal,0.36005,0.48005,0.60505,6111.0
2259,2259,11,11,16,normal,0.36005,0.48005,0.60505,6112.0
2260,2260,11,11,16,normal,0.36005,0.48005,0.60505,6113.0
2261,2261,11,11,16,normal,0.36005,0.48005,0.60505,6114.0
2287,2287,11,11,16,normal,0.36005,0.48005,0.60505,6115.0
2358,2358,11,11,16,normal,0.36005,0.48005,0.60505,6116.0
2359,2359,11,11,16,normal,0.36005,0.48005,0.60505,6117.0
2360,2360,11,11,16,normal,0.36005,0.48005,0.60505,6118.0
2361,2361,11,11,16,normal,0.36005,0.48005,0.60505,6119.0
2387,2387,11,11,16,normal,0.36005,0.48005,0.60505,6120.0
2458,2458,11,11,16,normal,0.36005,0.48005,0.60505,6121.0
2459,2459,11,11,16,normal,0.36005,0.48005,0.60505,6122.0
2460,2460,11,11,16,normal,0.36005,0.48005,0.60505,6123.0
2461,2461,11,11,16,normal,0.36005,0.48005,0.60505,6124.0
2487,2487,11,11,16,normal,0.36005,0.48005,0.60505,6125.0
2558,2558,11,11,16,normal,0.36005,0.48005,0.60505,6126.0
2559,2559,11,11,16,normal,0.36005,0.48005,0.60505,6127.0
2560,2560,11,11,16,normal,0.36005,0.48005,0.60505,6128.0
2561,2561,11,11,16,normal,0.36005,0.48005,0.60505,6129.0
2587,2587,11,11,16,normal,0.36005,0.48005,0.60505,6130.0
2658,2658,11,11,16,normal,0.36005,0.48005,0.60505,6131.0
2659,2659,11,11,16,normal,0.36005,0.48005,0.60505,6132.0
2660,2660,11,11,16,normal,0.36005,0.48005,0.60505,6133.0
2661,2661,11,11,16,normal,0.36005,0.48005,0.60505,6134.0
2687,2687,11,11,16,normal,0.36005,0.48005,0.60505,6135.0
2758,2758,11,11,16,normal,0.36005,0.48005,0.60505,6136.0
2759,2759,11,11,16,normal,0.36005,0.48005,0.60505,6137.0
2760,2760,11,11,16,normal,0.36005,0.48005,0.60505,6138.0
2761,2761,11,11,16,normal,0.36005,0.48005,0.60505,6139.0
2787,2787,11,11,16,normal,0.36005,0.48005,0.60505,6140.0
2858,2858,11,11,16,normal,0.36005,0.48005,0.60505,6141.0
2859,2859,11,11,16,normal,0.36005,0.48005,0.60505,6142.0
2860,2860,11,11,16,normal,0.36005,0.48005,0.60505,6143.0
2861,2861,11,11,16,normal,0.36005,0.48005,0.60505,6144.0
2887,2887,11,11,16,normal,0.36005,0.48005,0.60505,6145.0
2958,2958,11,11,16,normal,0.36005,0.48005,0.60505,6146.0
2959,2959,11,11,16,normal,0.36005,0.48005,0.60505,6147.0
2960,2960,11,11,16,normal,0.36005,0.48005,0.60505,6148.0
2961,2961,11,11,16,normal,0.36005,0.48005,0.60505,6149.0
2987,2987,11,11,16,normal,0.36005,0.48005,0.60505,6150.0
3058,3058,11,11,16,normal,0.36005,0.48005,0.60505,6151.0
3059,3059,11,11,16,normal,0.36005,0.48005,0.60505,6152.0
3060,3060,11,11,16,normal,0.36005,0.48005,0.60505,6153.0
3061,3061,11,11,16,normal,0.36005,0.48005,0.60505,6154.0
3087,3087,11,11,16,normal,0.36005,0.48005,0.60505,6155.0
3158,3158,11,11,16,normal,0.36005,0.48005,0.60505,6156.0
3159,3159,11,11,16,normal,0.36005,0.48005,0.60505,6157.0
3160,3160,11,11,16,normal,0.36005,0.48005,0.60505,6158.0
3161,3161,11,11,16,normal,0.36005,0.48005,0.60505,6159.0
3187,3187,11,11,16,normal,0.36005,0.48005,0.60505,6160.0
3258,3258,11,11,16,normal,0.36005,0.48005,0.60505,6161.0
3259,3259,11,11,16,normal,0.36005,0.48005,0.60505,6162.0
3260,3260,11,11,16,normal,0.36005,0.48005,0.60505,6163.0
3261,3261,11,11,16,normal,0.36005,0.48005,0.60505,6164.0
3287,3287,11,11,16,normal,0.36005,0.48005,0.60505,6165.0
3358,3358,11,11,16,normal,0.36005,0.48005,0.60505,6166.0
3359,3359,11,11,16,normal,0.36005,0.48005,0.60505,6167.0
3360,3360,11,11,16,normal,0.36005,0.48005,0.60505,6168.0
3361,3361,11,11,16,normal,0.36005,0.48005,0.60505,6169.0
3387,3387,11,11,16,normal,0.36005,0.48005,0.60505,6170.0
3458,3458,11,11,16,normal,0.36005,0.48005,0.60505,6171.0
3459,3459,11,11,16,normal,0.36005,0.48005,0.60505,6172.0
3460,3460,11,11,16,normal,0.36005,0.48005,0.60505,6173.0
3461,3461,11,11,16,normal,0.36005,0.48005,0.60505,6174.0
3487,3487,11,11,16,normal,0.36005,0.48005,0.60505,6175.0
3558,3558,11,11,16,normal,0.36005,0.48005,0.60505,6176.0
3559,3559,11,11,16,normal,0.36005,0.48005,0.60505,6177.0
3560,3560,11,11,16,normal,0.36005,0.48005,0.60505,6178.0
3561,3561,11,11,16,normal,0.36005,0.48005,0.60505,6179.0
3587,3587,11,11,16,normal,0.36005,0.48005,0.60505,6180.0
3658,3658,11,11,16,normal,0.36005,0.48005,0.60505,6181.0
3659,3659,11,11,16,normal,0.36005,0.48005,0.60505,6182.0
3660,3660,11,11,16,normal,0.36005,0.48005,0.60505,6183.0
3661,3661,11,11,16,normal,0.36005,0.48005,0.60505,6184.0
3687,3687,11,11,16,normal,0.36005,0.48005,0.60505,6185.0
3758,3758,11,11,16,normal,0.36005,0.48005,0.60505,6186.0
3759,3759,11,11,16,normal,0.36005,0.48005,0.60505,6187.0
3760,3760,11,11,16,normal,0.36005,0.48005,0.60505,6188.0
3761,3761,11,11,16,normal,0.36005,0.48005,0.60505,6189.0
3787,3787,11,11,16,normal,0.36005,0.48005,0.60505,6190.0
3858,3858,11,11,16,normal,0.36005,0.48005,0.60505,6191.0
3859,3859,11,11,16,normal,0.36005,0.48005,0.60505,6192.0
3860,3860,11,11,16,normal,0.36005,0.48005,0.60505,6193.0
3861,3861,11,11,16,normal,0.36005,0.48005,0.60505,6194.0
3887,3887,11,11,16,normal,0.36005,0.48005,0.60505,6195.0
3958,3958,11,11,16,normal,0.36005,0.48005,0.60505,6196.0
3959,3959,11,11,16,normal,0.36005,0.48005,0.60505,6197.0
3960,3960,11,11,16,normal,0.36005,0.48005,0.60505,6198.0
3961,3961,11,11,16,normal,0.36005,0.48005,0.60505,6199.0
3987,3987,11,11,16,normal,0.36005,0.48005,0.60505,6200.0
4058,4058,11,11,16,normal,0.36005,0.48005,0.60505,6201.0
4059,4059,11,11,16,normal,0.36005,0.48005,0.60505,6202.0
4060,4060,11,11,16,normal,0.36005,0.48005,0.60505,6203.0
4061,4061,11,11,16,normal,0.36005,0.48005,0.60505,6204.0
4087,4087,11,11,16,normal,0.36005,0.48005,0.60505,6205.0
4158,4158,11,11,16,normal,0.36005,0.48005,0.60505,6206.0
4159,4159,11,11,16,normal,0.36005,0.48005,0.60505,6207.0
4160,4160,11,11,16,normal,0.36005,0.48005,0.60505,6208.0
4161,4161,11,11,16,normal,0.36005,0.48005,0.60505,6209.0
4187,4187,11,11,16,normal,0.36005,0.48005,0.60505,6210.0
4258,4258,11,11,16,normal,0.36005,0.48005,0.60505,6211.0
4259,4259,11,11,16,normal,0.36005,0.48005,0.60505,6212.0
4260,4260,11,11,16,normal,0.36005,0.48005,0.60505,6213.0
4261,4261,11,11,16,normal,0.36005,0.48005,0.60505,6214.0
4287,4287,11,11,16,normal,0.36005,0.48005,0.60505,6215.0
4358,4358,11,11,16,normal,0.36005,0.48005,0.60505,6216.0
4359,4359,11,11,16,normal,0.36005,0.48005,0.60505,6217.0
4360,4360,11,11,16,normal,0.36005,0.48005,0.60505,6218.0
4361,4361,11,11,16,normal,0.36005,0.48005,0.60505,6219.0
4387,4387,11,11,16,normal,0.36005,0.48005,0.60505,6220.0
4458,4458,11,11,16,normal,0.36005,0.48005,0.60505,6221.0
4459,4459,11,11,16,normal,0.36005,0.48005,0.60505,6222.0
4460,4460,11,11,16,normal,0.36005,0.48005,0.60505,6223.0
4461,4461,11,11,16,normal,0.36005,0.48005,0.60505,6224.0
4487,4487,11,11,16,normal,0.36005,0.48005,0.60505,6225.0
4558,4558,11,11,16,normal,0.36005,0.48005,0.60505,6226.0
4559,4559,11,11,16,normal,0.36005,0.48005,0.60505,6227.0
4560,4560,11,11,16,normal,0.36005,0.48005,0.60505,6228.0
4561,4561,11,11,16,normal,0.36005,0.48005,0.60505,6229.0
4587,4587,11,11,16,normal,0.36005,0.48005,0.60505,6230.0
4658,4658,11,11,16,normal,0.36005,0.48005,0.60505,6231.0
4659,4659,11,11,16,normal,0.36005,0.48005,0.60505,6232.0
4660,4660,11,11,16,normal,0.36005,0.48005,0.60505,6233.0
4661,4661,11,11,16,normal,0.36005,0.48005,0.60505,6234.0
4687,4687,11,11,16,normal,0.36005,0.48005,0.60505,6235.0
4758,4758,11,11,16,normal,0.36005,0.48005,0.60505,6236.0
4759,4759,11,11,16,normal,0.36005,0.48005,0.60505,6237.0
4760,4760,11,11,16,normal,0.36005,0.48005,0.60505,6238.0
4761,4761,11,11,16,normal,0.36005,0.48005,0.60505,6239.0
4787,4787,11,11,16,normal,0.36005,0.48005,0.60505,6240.0
4858,4858,11,11,16,normal,0.36005,0.48005,0.60505,6241.0
4859,4859,11,11,16,normal,0.36005,0.48005,0.60505,6242.0
4860,4860,11,11,16,normal,0.36005,0.48005,0.60505,6243.0
4861,4861,11,11,16,normal,0.36005,0.48005,0.60505,6244.0
4887,4887,11,11,16,normal,0.36005,0.48005,0.60505,6245.0
4958,4958,11,11,16,normal,0.36005,0.48005,0.60505,6246.0
4959,4959,11,11,16,normal,0.36005,0.48005,0.60505,6247.0
4960,4960,11,11,16,normal,0.36005,0.48005,0.60505,6248.0
4961,4961,11,11,16,normal,0.36005,0.48005,0.60505,6249.0
4987,4987,11,11,16,normal,0.36005,0.48005,0.60505,6250.0
5058,5058,11,11,16,normal,0.36005,0.48005,0.60505,6251.0
5059,5059,11,11,16,normal,0.36005,0.48005,0.60505,6252.0
5060,5060,11,11,16,normal,0.36005,0.48005,0.60505,6253.0
5061,5061,11,11,16,normal,0.36005,0.48005,0.60505,6254.0
5087,5087,11,11,16,normal,0.36005,0.48005,0.60505,6255.0
5158,5158,11,11,16,normal,0.36005,0.48005,0.60505,6256.0
5159,5159,11,11,16,normal,0.36005,0.48005,0.60505,6257.0
5160,5160,11,11,16,normal,0.36005,0.48005,0.60505,6258.0
5161,5161,11,11,16,normal,0.36005,0.48005,0.60505,6259.0
5187,5187,11,11,16,normal,0.36005,0.48005,0.60505,6260.0
5258,5258,11,11,16,normal,0.36005,0.48005,0.60505,6261.0
5259,5259,11,11,16,normal,0.36005,0.48005,0.60505,6262.0
5260,5260,11,11,16,normal,0.36005,0.48005,0.60505,6263.0
5261,5261,11,11,16,normal,0.36005,0.48005,0.60505,6264.0
5287,5287,11,11,16,normal,0.36005,0.48005,0.60505,6265.0
5358,5358,11,11,16,normal,0.36005,0.48005,0.60505,6266.0
5359,5359,11,11,16,normal,0.36005,0.48005,0.60505,6267.0
5360,5360,11,11,16,normal,0.36005,0.48005,0.60505,6268.0
5361,5361,11,11,16,normal,0.36005,0.48005,0.60505,6269.0
5387,5387,11,11,16,normal,0.36005,0.48005,0.60505,6270.0
5458,5458,11,11,16,normal,0.36005,0.48005,0.60505,6271.0
5459,5459,11,11,16,normal,0.36005,0.48005,0.60505,6272.0
5460,5460,11,11,16,normal,0.36005,0.48005,0.60505,6273.0
5461,5461,11,11,16,normal,0.36005,0.48005,0.60505,6274.0
5487,5487,11,11,16,normal,0.36005,0.48005,0.60505,6275.0
5558,5558,11,11,16,normal,0.36005,0.48005,0.60505,6276.0
5559,5559,11,11,16,normal,0.36005,0.48005,0.60505,6277.0
5560,5560,11,11,16,normal,0.36005,0.48005,0.60505,6278.0
5561,5561,11,11,16,normal,0.36005,0.48005,0.60505,6279.0
5587,5587,11,11,16,normal,0.36005,0.48005,0.60505,6280.0
5658,5658,11,11,16,normal,0.36005,0.48005,0.60505,6281.0
5659,5659,11,11,16,normal,0.36005,0.48005,0.60505,6282.0
5660,5660,11,11,16,normal,0.36005,0.48005,0.60505,6283.0
5661,5661,11,11,16,normal,0.36005,0.48005,0.60505,6284.0
5687,5687,11,11,16,normal,0.36005,0.48005,0.60505,6285.0
5758,5758,11,11,16,normal,0.36005,0.48005,0.60505,6286.0
5759,5759,11,11,16,normal,0.36005,0.48005,0.60505,6287.0
5760,5760,11,11,16,normal,0.36005,0.48005,0.60505,6288.0
5761,5761,11,11,16,normal,0.36005,0.48005,0.60505,6289.0
5787,5787,11,11,16,normal,0.36005,0.48005,0.60505,6290.0
5858,5858,11,11,16,normal,0.36005,0.48005,0.60505,6291.0
5859,5859,11,11,16,normal,0.36005,0.48005,0.60505,6292.0
5860,5860,11,11,16,normal,0.36005,0.48005,0.60505,6293.0
5861,5861,11,11,16,normal,0.36005,0.48005,0.60505,6294.0
5887,5887,11,11,16,normal,0.36005,0.48005,0.60505,6295.0
5958,5958,11,11,16,normal,0.36005,0.48005,0.60505,6296.0
5959,5959,11,11,16,normal,0.36005,0.48005,0.60505,6297.0
5960,5960,11,11,16,normal,0.36005,0.48005,0.60505,6298.0
5961,5961,11,11,16,normal,0.36005,0.48005,0.60505,6299.0
5987,5987,11,11,16,normal,0.36005,0.48005,0.60505,6300.0
6058,6058,11,11,16,normal,0.36005,0.48005,0.60505,6301.0
6059,6059,11,11,16,normal,0.36005,0.48005,0.60505,6302.0
6060,6060,11,11,16,normal,0.36005,0.48005,0.60505,6303.0
6061,6061,11,11,16,normal,0.36005,0.48005,0.60505,6304.0
6087,6087,11,11,16,normal,0.36005,0.48005,0.60505,6305.0
6158,6158,11,11,16,normal,0.36005,0.48005,0.60505,6306.0
6159,6159,11,11,16,normal,0.36005,0.48005,0.60505,6307.0
6160,6160,11,11,16,normal,0.36005,0.48005,0.60505,6308.0
6161,6161,11,11,16,normal,0.36005,0.48005,0.60505,6309.0
6187,6187,11,11,16,normal,0.36005,0.48005,0.60505,6310.0
6258,6258,11,11,16,normal,0.36005,0.48005,0.60505,6311.0
6259,6259,11,11,16,normal,0.36005,0.48005,0.60505,6312.0
6260,6260,11,11,16,normal,0.36005,0.48005,0.60505,6313.0
6261,6261,11,11,16,normal,0.36005,0.48005,0.60505,6314.0
6287,6287,11,11,16,normal,0.36005,0.48005,0.60505,6315.0
6358,6358,11,11,16,normal,0.36005,0.48005,0.60505,6316.0
6359,6359,11,11,16,normal,0.36005,0.48005,0.60505,6317.0
6360,6360,11,11,16,normal,0.36005,0.48005,0.60505,6318.0
6361,6361,11,11,16,normal,0.36005,0.48005,0.60505,6319.0
6387,6387,11,11,16,normal,0.36005,0.48005,0.60505,6320.0
6458,6458,11,11,16,normal,0.36005,0.48005,0.60505,6321.0
6459,6459,11,11,16,normal,0.36005,0.48005,0.60505,6322.0
6460,6460,11,11,16,normal,0.36005,0.48005,0.60505,6323.0
6461,6461,11,11,16,normal,0.36005,0.48005,0.60505,6324.0
6487,6487,11,11,16,normal,0.36005,0.48005,0.60505,6325.0
6558,6558,11,11,16,normal,0.36005,0.48005,0.60505,6326.0
6559,6559,11,11,16,normal,0.36005,0.48005,0.60505,6327.0
6560,6560,11,11,16,normal,0.36005,0.48005,0.60505,6328.0
6561,6561,11,11,16,normal,0.36005,0.48005,0.60505,6329.0
6587,6587,11,11,16,normal,0.36005,0.48005,0.60505,6330.0
6658,6658,11,11,16,normal,0.36005,0.48005,0.60505,6331.0
6659,6659,11,11,16,normal,0.36005,0.48005,0.60505,6332.0
6660,6660,11,11,16,normal,0.36005,0.48005,0.60505,6333.0
6661,6661,11,11,16,normal,0.36005,0.48005,0.60505,6334.0
6687,6687,11,11,16,normal,0.36005,0.48005,0.60505,6335.0
6758,6758,11,11,16,normal,0.36005,0.48005,0.60505,6336.0
6759,6759,11,11,16,normal,0.36005,0.48005,0.60505,6337.0
6760,6760,11,11,16,normal,0.36005,0.48005,0.60505,6338.0
6761,6761,11,11,16,normal,0.36005,0.48005,0.60505,6339.0
6787,6787,11,11,16,normal,0.36005,0.48005,0.60505,6340.0
6858,6858,11,11,16,normal,0.36005,0.48005,0.60505,6341.0
